#{"t_start": 1679047616.014276, "env_id": null}
r,l,t
121.8205,100,93.87295
123.647931,100,93.889429
161.798943,100,93.909651
260.544883,100,93.926913
121.821508,100,93.944189
122.60296,100,94.345846
123.275092,100,94.363452
260.515546,100,94.380719
161.753426,100,94.397443
121.886693,100,94.414956
161.708466,100,94.431625
161.76391,100,94.448503
161.756414,100,94.467997
161.787946,100,94.485351
161.789679,100,94.502937
260.518328,100,94.520596
260.543051,100,94.537493
260.557493,100,94.554092
161.700957,100,94.571027
161.788261,100,94.588611
161.777074,100,94.605867
122.874819,100,94.623222
122.743714,100,94.642324
121.917242,100,94.659292
123.802201,100,94.675777
121.899934,100,95.084303
121.870986,100,95.101593
123.04252,100,95.118526
121.8581,100,95.136013
260.5349,100,95.153473
121.864975,100,95.171597
122.094219,100,95.188643
260.539685,100,95.207924
161.745984,100,95.224712
260.516311,100,95.242441
122.398261,100,95.259924
161.70346,100,95.277171
123.194676,100,95.293658
161.712625,100,95.311575
260.493253,100,95.328644
122.544214,100,95.345929
260.475197,100,95.36251
121.895662,100,95.38178
260.540434,100,95.398557
122.779126,100,95.415399
260.489101,100,95.432706
260.520886,100,95.842726
161.755046,100,95.860448
161.697347,100,95.877525
121.89334,100,95.894772
161.733709,100,95.911307
161.679798,100,95.927868
161.673465,100,95.946563
161.733731,100,95.963575
123.173655,100,95.980212
123.013265,100,95.998419
121.867601,100,96.015456
161.712993,100,96.032189
161.73217,100,96.049071
122.330074,100,96.06652
121.871093,100,96.083966
260.48792,100,96.100972
121.881244,100,96.120333
161.676789,100,96.138128
260.514139,100,96.155299
121.856232,100,96.173154
122.648036,100,96.579295
161.690852,100,96.597021
121.889557,100,96.615131
161.699167,100,96.632571
123.015307,100,96.649136
121.892654,100,96.666064
122.538612,100,96.684653
161.686126,100,96.701742
161.679501,100,96.718408
260.510663,100,96.734836
122.404697,100,96.751357
122.710638,100,96.767828
260.468848,100,96.784406
161.747171,100,96.801354
161.677981,100,96.818221
161.708774,100,96.835086
121.894096,100,96.854055
260.513291,100,96.871015
161.749353,100,96.888497
121.879163,100,96.906417
123.296591,100,96.923075
123.780733,100,97.330586
121.894961,100,97.347652
161.724598,100,97.364289
260.518584,100,97.380725
121.812948,100,97.397524
121.870179,100,97.416343
260.433909,100,97.433763
123.41027,100,97.450308
121.809033,100,97.467776
121.850463,100,97.485626
121.844226,100,97.503394
122.527712,100,97.519826
121.834934,100,97.537955
121.883807,100,97.555567
123.588447,100,97.572116
121.859419,100,97.59091
122.888091,100,97.607697
121.866173,100,97.625321
161.726453,100,97.643819
121.913884,100,97.661106
161.736139,100,98.068525
260.51088,100,98.085012
121.859346,100,98.102854
122.233088,100,98.119451
122.329645,100,98.135981
121.890863,100,98.155035
122.468986,100,98.171699
123.143479,100,98.188233
161.716714,100,98.205296
161.692527,100,98.223327
122.134373,100,98.240196
161.679785,100,98.25709
161.693038,100,98.273979
161.685804,100,98.291761
161.63346,100,98.309262
161.651437,100,98.328733
260.479383,100,98.346161
260.509056,100,98.363188
260.484753,100,98.379793
122.056467,100,98.396282
260.508506,100,98.413334
121.873746,100,98.820005
121.877043,100,98.837498
260.469306,100,98.854907
122.567361,100,98.871645
121.900835,100,98.891124
121.846839,100,98.908809
161.718252,100,98.925716
121.884737,100,98.94366
161.723892,100,98.961766
161.701491,100,98.978733
161.726521,100,98.997361
121.804004,100,99.014463
122.362858,100,99.03114
260.531397,100,99.04837
122.292439,100,99.06762
122.881206,100,99.084362
260.474839,100,99.101042
122.253774,100,99.117642
161.70033,100,99.134436
161.649966,100,99.151406
121.853417,100,99.558639
161.693988,100,99.57574
260.465294,100,99.592957
122.786229,100,99.609428
121.845337,100,99.628981
161.665454,100,99.645981
260.499168,100,99.663153
260.446434,100,99.681048
121.913995,100,99.698433
122.506016,100,99.71608
121.861852,100,99.733514
121.888905,100,99.750773
161.640502,100,99.768188
122.312667,100,99.784771
122.273065,100,99.804047
260.45265,100,99.821179
122.136466,100,99.837884
260.455984,100,99.854457
122.302912,100,99.871233
260.48943,100,99.888486
122.551225,100,99.90573
161.672153,100,100.312721
122.867111,100,100.330209
161.69324,100,100.347066
260.486544,100,100.365966
260.488334,100,100.382681
122.47572,100,100.399956
121.902012,100,100.417105
121.929414,100,100.434078
260.479369,100,100.450621
260.446268,100,100.467238
260.495108,100,100.485052
260.491858,100,100.502808
123.333516,100,100.520106
122.693093,100,100.538656
121.850372,100,100.556312
121.947123,100,100.573409
122.61344,100,100.591001
260.428613,100,100.608528
122.932547,100,100.625138
260.460086,100,100.643373
122.41213,100,101.052023
260.478795,100,101.068785
121.98238,100,101.085482
161.682648,100,101.104373
122.738398,100,101.121139
161.62188,100,101.138268
121.899492,100,101.155911
260.464758,100,101.173262
260.504442,100,101.190072
161.582995,100,101.206902
121.78521,100,101.223767
260.462092,100,101.240608
161.689729,100,101.258034
121.78408,100,101.278504
161.621463,100,101.295443
121.917521,100,101.312446
260.473464,100,101.330017
121.929205,100,101.347209
161.694286,100,101.364106
260.483904,100,101.380756
122.450265,100,101.397274
121.915416,100,101.801581
122.89934,100,101.818422
260.520601,100,101.838726
161.592795,100,101.856195
121.877566,100,101.873264
260.453567,100,101.889837
260.513739,100,101.906613
161.65302,100,101.924054
121.910133,100,101.941461
121.912066,100,101.95909
121.904803,100,101.976103
161.722777,100,101.993438
260.43354,100,102.013515
161.665016,100,102.030693
121.903075,100,102.047539
121.899263,100,102.064717
121.961207,100,102.082539
121.953787,100,102.099387
121.893522,100,102.116336
161.645319,100,102.1331
161.652009,100,102.540065
161.693583,100,102.557105
121.921267,100,102.579745
122.701868,100,102.596279
260.439687,100,102.613108
121.907857,100,102.630847
260.433097,100,102.648029
122.897178,100,102.664744
121.865798,100,102.681641
161.601213,100,102.698382
260.465302,100,102.715939
260.473989,100,102.733437
122.862008,100,102.752819
260.459211,100,102.769381
122.462774,100,102.787367
162.638629,65,102.798941
121.919484,100,102.816318
161.666848,100,102.833034
161.651177,100,102.849993
260.474653,100,102.866728
161.633338,100,102.883517
121.912805,100,103.291776
122.60397,100,103.311764
121.897734,100,103.329452
121.923804,100,103.346278
260.414281,100,103.36301
260.430111,100,103.379902
122.527334,100,103.397218
121.902462,100,103.413973
161.656688,100,103.431704
260.41787,100,103.449094
260.434408,100,103.466422
260.455749,100,103.486866
260.381226,100,103.503915
121.871914,100,103.520944
123.02645,100,103.537392
260.472134,100,103.553997
260.464297,100,103.570872
161.679206,100,103.587759
260.408881,100,103.604525
122.716981,100,103.621133
122.674271,100,103.637936
260.518143,100,104.043658
161.713944,100,104.061028
260.473039,100,104.078162
260.472995,100,104.095192
123.136464,100,104.112585
121.861849,100,104.129606
121.806928,100,104.146464
121.88766,100,104.163601
123.024063,100,104.180316
260.501147,100,104.197068
161.716339,100,104.216156
122.710427,100,104.232926
260.486902,100,104.249434
121.873389,100,104.26804
161.69185,100,104.285715
260.459628,100,104.303093
123.573474,100,104.320342
161.682164,100,104.337186
161.729575,100,104.355062
260.48848,100,104.372332
161.745497,100,104.787391
161.663263,100,104.804335
123.108138,100,104.821002
121.919194,100,104.837825
121.894528,100,104.855434
121.891372,100,104.87227
260.49127,100,104.888655
260.514738,100,104.905319
122.79011,100,104.922489
260.541911,100,104.939953
161.672963,100,104.959511
123.01302,100,104.976361
260.514016,100,104.992886
121.883639,100,105.010539
123.111883,100,105.027752
260.49845,100,105.045296
161.70002,100,105.062581
260.485992,100,105.079644
260.489225,100,105.096304
122.972258,100,105.113092
122.808286,100,105.131777
121.895845,100,105.542737
123.137146,100,105.560403
260.559448,100,105.577648
161.771033,100,105.594422
161.760587,100,105.611905
161.707205,100,105.629407
123.221069,100,105.646875
123.485351,100,105.66466
161.783252,100,105.681921
260.481754,100,105.701139
121.901923,100,105.71919
260.473115,100,105.737251
260.490624,100,105.754614
121.898546,100,105.771485
121.946918,100,105.788308
123.270226,100,105.805897
123.316424,100,105.822602
123.375406,100,105.840759
123.334433,100,105.857372
121.935416,100,105.876281
260.531288,100,106.286049
121.964993,100,106.303872
121.983677,100,106.321532
123.177127,100,106.338737
123.605092,100,106.356196
161.751163,100,106.37322
161.776734,100,106.390856
260.48471,100,106.407893
121.969065,100,106.425224
260.551268,100,106.444897
260.534578,100,106.462125
161.749516,100,106.478875
121.968784,100,106.496069
121.908507,100,106.512934
260.517643,100,106.529424
123.350522,100,106.546131
123.263134,100,106.563626
121.926658,100,106.580478
260.537216,100,106.597091
260.538063,100,106.616431
121.964758,100,107.022111
121.937815,100,107.039759
121.906705,100,107.057412
260.546965,100,107.073808
123.174704,100,107.091309
122.016986,100,107.108439
123.754045,100,107.1254
123.50006,100,107.142019
123.57941,100,107.159529
161.788952,100,107.179344
123.406438,100,107.196077
121.974754,100,107.212729
122.003202,100,107.230105
123.280408,100,107.247324
123.494768,100,107.264815
121.969281,100,107.282164
121.938696,100,107.300013
123.217182,100,107.316785
121.988054,100,107.334392
121.958825,100,107.353568
260.559135,100,107.370206
121.991861,100,107.777484
161.811348,100,107.794696
123.505355,100,107.812293
123.625064,100,107.830149
123.393887,100,107.847379
161.768803,100,107.864743
161.798728,100,107.881414
121.943706,100,107.899885
121.98799,100,107.919804
260.477832,100,107.936541
161.797027,100,107.953294
161.790884,100,107.970135
161.803839,100,107.986888
122.004699,100,108.003846
94.931055,81,108.0178
260.488501,100,108.034787
161.785229,100,108.052073
121.844355,100,108.06966
161.790541,100,108.088574
123.44248,100,108.106057
123.859532,100,108.1237
61.683315,54,108.522112
260.446333,100,108.538723
260.452082,100,108.555249
161.745138,100,108.573372
260.46123,100,108.59049
260.547649,100,108.608345
260.549102,100,108.625721
161.784345,100,108.643062
260.45955,100,108.662551
161.802465,100,108.679867
122.037544,100,108.69845
260.55247,100,108.715082
161.76583,100,108.731907
122.028318,100,108.74963
123.53038,100,108.767283
123.545687,100,108.784158
161.742025,100,108.801049
260.550966,100,108.818399
161.759058,100,108.838461
161.747739,100,108.855381
161.801392,100,108.872144
123.344529,100,109.28127
161.768762,100,109.298129
123.614631,100,109.315083
260.501108,100,109.332309
123.2862,100,109.349545
123.65491,100,109.366363
260.521021,100,109.382874
122.018645,100,109.402715
123.600729,100,109.419691
87.516796,76,109.432804
161.697786,100,109.451068
123.704456,100,109.468608
260.556795,100,109.486307
123.489582,100,109.503264
260.543861,100,109.519738
260.504331,100,109.536371
123.577033,100,109.552967
260.435766,100,109.571647
121.96768,100,109.588645
123.63906,100,109.606038
122.035047,100,110.012881
123.302485,100,110.029572
121.993423,100,110.047601
161.783565,100,110.064908
123.527439,100,110.081558
161.72449,100,110.098267
123.254857,100,110.115195
121.999199,100,110.134304
123.351118,100,110.151053
123.63098,100,110.168453
260.509246,100,110.185571
260.499847,100,110.202151
161.758111,100,110.218961
122.027106,100,110.235881
161.763904,100,110.252781
121.962503,100,110.269544
161.749163,100,110.286272
161.782299,100,110.305495
121.933564,100,110.322736
260.560221,100,110.339272
123.466355,100,110.35615
121.93812,100,110.757965
260.539959,100,110.774585
161.791235,100,110.792579
161.760193,100,110.809637
260.522763,100,110.826424
260.452793,100,110.842959
161.743476,100,110.862671
123.178993,100,110.879376
121.941467,100,110.896517
121.89518,100,110.914105
161.753313,100,110.931666
121.954598,100,110.949023
121.876506,100,110.966258
121.889074,100,110.982963
260.457437,100,110.999562
260.560221,100,111.016014
121.965056,100,111.035188
161.765729,100,111.051951
123.502267,100,111.068735
121.989029,100,111.086115
260.538996,100,111.497075
123.155786,100,111.514655
122.907206,100,111.531492
161.689392,100,111.548242
161.752921,100,111.564973
121.864819,100,111.581687
161.706423,100,111.60094
123.030705,100,111.617888
121.913913,100,111.634697
123.171423,100,111.651319
161.780252,100,111.668029
260.560221,100,111.684322
123.201765,100,111.701527
123.09412,100,111.718859
121.887681,100,111.735866
123.256172,100,111.752639
121.969545,100,111.771815
121.940682,100,111.788932
123.145607,100,111.806031
161.76282,100,111.82353
161.716569,100,111.841119
121.944629,100,112.247421
121.919718,100,112.264251
121.895994,100,112.281052
260.559609,100,112.297504
121.892489,100,112.314241
260.519468,100,112.334415
121.880071,100,112.35139
161.736344,100,112.369216
161.784109,100,112.386625
123.163366,100,112.40375
121.956138,100,112.421344
122.639852,100,112.43947
121.845134,100,112.456632
260.465424,100,112.473299
123.006741,100,112.490995
260.558543,100,112.509868
161.762504,100,112.527323
121.803143,100,112.544242
260.45041,100,112.560885
260.461325,100,112.577511
260.550675,100,112.988233
161.733761,100,113.005797
161.788372,100,113.023127
121.855948,100,113.039931
260.429241,100,113.057991
260.45561,100,113.077438
121.850672,100,113.094466
123.076079,100,113.112276
122.840549,100,113.129585
122.864017,100,113.146899
121.854807,100,113.163719
161.787454,100,113.181253
121.918625,100,113.198482
260.555569,100,113.215263
161.778139,100,113.231869
260.444417,100,113.250625
161.742396,100,113.267579
260.468772,100,113.284524
121.873329,100,113.302152
260.526015,100,113.31958
161.709514,100,113.337357
123.045241,100,113.74589
161.788568,100,113.76339
260.515051,100,113.780804
260.478725,100,113.797393
121.902845,100,113.817208
122.753443,100,113.834761
123.076252,100,113.851887
161.751698,100,113.868658
122.758073,100,113.8856
161.769259,100,113.902357
122.605926,100,113.918991
123.267701,100,113.935747
161.776372,100,113.952511
121.891109,100,113.96919
161.777677,100,113.988101
161.747175,100,114.004843
161.729964,100,114.022034
161.77424,100,114.039601
121.868466,100,114.056512
260.558522,100,114.073323
121.85112,100,114.480006
121.872943,100,114.497054
123.149289,100,114.514958
161.799759,100,114.53276
121.85552,100,114.552602
123.12132,100,114.569722
121.869152,100,114.588356
121.842725,100,114.605972
260.522102,100,114.622646
121.910556,100,114.63948
161.799193,100,114.656238
121.902711,100,114.673081
123.047788,100,114.690504
260.560484,100,114.707861
121.885548,100,114.728549
121.903701,100,114.746066
122.863565,100,114.763734
123.102502,100,114.781107
260.520936,100,114.798208
161.800493,100,114.814872
260.506123,100,114.831405
122.889754,100,115.238748
121.866056,100,115.256463
260.553723,100,115.273482
122.890034,100,115.292986
121.904647,100,115.310619
260.503039,100,115.328159
260.558651,100,115.345244
260.555304,100,115.362668
123.269355,100,115.380698
161.783926,100,115.397629
260.558631,100,115.414922
123.127723,100,115.432124
260.477795,100,115.448792
121.841758,100,115.467692
123.19161,100,115.48556
161.787233,100,115.502421
121.884521,100,115.520595
123.106335,100,115.53773
260.524409,100,115.5552
260.526522,100,115.571937
122.797696,100,115.981136
121.878043,100,115.998666
121.908168,100,116.015517
123.161568,100,116.035213
260.487399,100,116.052365
121.904939,100,116.070569
161.791667,100,116.088111
260.477092,100,116.104759
121.855882,100,116.122266
121.878376,100,116.139308
123.24884,100,116.156686
260.558497,100,116.174265
122.968893,100,116.191211
123.198883,100,116.210131
161.817653,100,116.226821
123.10633,100,116.244421
260.485587,100,116.261788
260.545276,100,116.278376
161.768062,100,116.295104
123.174173,100,116.312117
123.145399,100,116.328913
161.757875,100,116.739034
161.741547,100,116.757101
260.522511,100,116.776721
161.693251,100,116.793737
121.933188,100,116.810538
121.923681,100,116.82849
123.227921,100,116.845916
121.824309,100,116.863278
161.739733,100,116.879874
123.068611,100,116.897692
260.560221,100,116.914739
121.829237,100,116.931927
161.756401,100,116.950978
121.933066,100,116.968073
123.205308,100,116.986285
260.520336,100,117.002798
123.278998,100,117.019465
161.763757,100,117.037105
161.781067,100,117.054325
161.794115,100,117.071308
123.045405,100,117.480328
260.522764,100,117.496916
260.50433,100,117.515774
123.4159,100,117.532854
121.956805,100,117.550124
121.916661,100,117.566991
161.785446,100,117.584272
161.768421,100,117.601772
161.760234,100,117.618935
123.493625,100,117.636409
123.298262,100,117.653562
260.547174,100,117.670979
121.969636,100,117.690448
260.559124,100,117.707262
121.995952,100,117.723998
161.733203,100,117.741587
161.69397,100,117.759043
161.758772,100,117.776329
260.499539,100,117.793655
121.981875,100,117.810543
161.749782,100,117.827227
260.539932,100,118.236197
260.531296,100,118.254971
161.802851,100,118.273382
260.549179,100,118.290069
122.015569,100,118.307125
123.318978,100,118.324256
122.000531,100,118.342057
121.978805,100,118.359722
121.984452,100,118.376719
123.235585,100,118.394274
260.558593,100,118.411249
161.745633,100,118.430898
123.35124,100,118.448698
260.51122,100,118.465906
161.731099,100,118.483181
161.792321,100,118.500998
123.685562,100,118.518329
260.53053,100,118.534781
260.527045,100,118.552117
161.798406,100,118.569501
123.433671,100,118.979244
123.316136,100,118.998386
161.738632,100,119.01528
161.797892,100,119.033947
122.001891,100,119.051299
260.520109,100,119.068119
122.022839,100,119.085183
161.749714,100,119.103046
260.54277,100,119.119486
123.633928,100,119.135923
122.018069,100,119.153359
161.765964,100,119.173138
123.345003,100,119.190305
260.510469,100,119.207626
123.39858,100,119.225122
161.757284,100,119.242154
161.790764,100,119.259718
123.591534,100,119.277025
260.534908,100,119.294184
123.207783,100,119.310867
123.286771,100,119.327908
260.524844,100,119.740958
122.029759,100,119.758424
161.75345,100,119.775786
161.739098,100,119.792611
161.768476,100,119.809655
122.023706,100,119.827419
161.781265,100,119.844601
122.016248,100,119.861498
121.926132,100,119.878771
123.565706,100,119.895913
121.984757,100,119.915993
161.746693,100,119.933749
260.519349,100,119.95034
121.962421,100,119.967029
161.76967,100,119.984395
260.532476,100,120.001833
123.716168,100,120.018515
161.765125,100,120.036776
161.777873,100,120.054269
161.776397,100,120.071166
123.597366,100,120.479672
123.339228,100,120.496286
121.945109,100,120.513038
260.545432,100,120.5298
123.482114,100,120.546308
123.393167,100,120.562852
161.766872,100,120.579516
260.55113,100,120.5961
161.812577,100,120.612633
123.490584,100,120.630227
123.254212,100,120.649655
260.560052,100,120.666824
260.551041,100,120.683319
260.560227,100,120.700854
161.78581,100,120.718244
122.007901,100,120.735298
161.787892,100,120.751866
123.428518,100,120.768984
161.767403,100,120.78632
121.98789,100,120.80334
161.800984,100,120.82266
123.464333,100,121.222241
161.780666,100,121.23903
260.543553,100,121.256284
123.675579,100,121.274266
260.556713,100,121.291859
123.475076,100,121.3085
123.524895,100,121.325834
260.540887,100,121.342864
123.302513,100,121.360167
123.446981,100,121.379681
122.019495,100,121.396719
123.461945,100,121.414011
123.371433,100,121.430811
260.529989,100,121.448299
121.965678,100,121.465652
161.772125,100,121.483464
123.735253,100,121.500717
121.95184,100,121.51867
260.553773,100,121.535852
122.044195,100,121.556061
260.539377,100,121.962733
123.741301,100,121.979635
260.549448,100,121.997562
161.809807,100,122.015032
121.982775,100,122.03325
161.814701,100,122.050271
260.559734,100,122.067003
161.79157,100,122.084371
123.607141,100,122.101241
122.029331,100,122.120695
122.027017,100,122.137586
260.53586,100,122.154835
123.219015,100,122.171912
123.464805,100,122.189205
122.036945,100,122.206616
260.538785,100,122.22398
260.55247,100,122.240928
161.798756,100,122.25869
123.228739,100,122.275932
161.794111,100,122.295398
161.817024,100,122.704064
123.857083,100,122.721075
122.012109,100,122.738047
123.476184,100,122.754706
122.018053,100,122.771625
161.815251,100,122.78841
121.931752,100,122.805151
161.75993,100,122.822641
260.552103,100,122.839782
260.55299,100,122.858532
123.84447,100,122.87517
123.622093,100,122.891824
260.541222,100,122.90828
122.005356,100,122.925174
161.810556,100,122.941961
260.558778,100,122.959453
122.00386,100,122.976864
121.97131,100,122.993986
121.993752,100,123.010733
121.970792,100,123.030271
161.806843,100,123.047384
260.558124,100,123.456738
122.014561,100,123.474452
121.983682,100,123.492267
123.278849,100,123.508941
123.275731,100,123.525431
260.546925,100,123.54231
123.323278,100,123.559763
161.805467,100,123.576501
123.529431,100,123.595313
161.790995,100,123.612232
161.81532,100,123.62892
161.787813,100,123.646682
161.82161,100,123.664607
123.297499,100,123.681824
260.539062,100,123.699096
123.459709,100,123.715995
260.557896,100,123.732457
161.817493,100,123.749653
123.45854,100,123.768867
260.554497,100,123.786068
123.220229,100,124.194462
123.192653,100,124.211087
161.804646,100,124.228041
161.803955,100,124.245802
122.035662,100,124.262581
123.191542,100,124.279386
161.719186,100,124.296116
260.541904,100,124.312825
260.546829,100,124.331753
260.549392,100,124.348944
260.556626,100,124.365652
123.732974,100,124.382186
123.544392,100,124.398993
123.3299,100,124.415622
123.652398,100,124.43286
260.546801,100,124.450145
260.549087,100,124.466767
123.741148,100,124.483337
260.554201,100,124.502309
122.043469,100,124.519874
161.795802,100,124.537559
122.029624,100,124.950702
260.556851,100,124.96736
122.020696,100,124.9843
260.548912,100,125.000899
260.542912,100,125.018203
161.812812,100,125.035504
260.55254,100,125.052373
122.002037,100,125.072932
122.03648,100,125.089922
122.027731,100,125.107737
260.555487,100,125.124812
260.518118,100,125.141854
123.470468,100,125.158441
260.552795,100,125.174911
123.29921,100,125.191735
123.566897,100,125.209496
260.535477,100,125.226614
122.033387,100,125.245741
161.802993,100,125.263172
122.045049,100,125.280951
123.560366,100,125.691251
123.362048,100,125.708365
161.786797,100,125.725671
122.025957,100,125.742738
260.54779,100,125.759949
122.031653,100,125.777347
122.040443,100,125.795452
161.81018,100,125.815065
121.979707,100,125.832074
123.55031,100,125.848913
123.257165,100,125.866644
161.810419,100,125.884076
122.01837,100,125.901054
123.264774,100,125.917858
123.450244,100,125.934525
161.806985,100,125.951699
121.996524,100,125.96936
260.556239,100,125.989264
260.550589,100,126.006657
122.009237,100,126.02462
260.553325,100,126.041531
123.155615,100,126.450112
123.700499,100,126.468316
161.814324,100,126.48612
161.798531,100,126.503897
123.290633,100,126.521374
260.542006,100,126.538004
161.802052,100,126.557275
260.544531,100,126.574716
161.790128,100,126.592852
260.540539,100,126.609486
161.808605,100,126.626472
123.563334,100,126.643335
161.815915,100,126.660181
260.553851,100,126.676732
123.72698,100,126.694221
161.799922,100,126.712559
161.805448,100,126.732669
161.816922,100,126.7504
161.814684,100,126.767251
260.550675,100,126.785599
161.814585,100,127.196601
161.82101,100,127.213447
121.99157,100,127.231477
123.913215,100,127.249153
260.51056,100,127.266292
161.80877,100,127.283483
260.553833,100,127.304109
260.555505,100,127.3209
122.014916,100,127.339064
122.018516,100,127.357398
260.556294,100,127.374313
260.552949,100,127.391201
161.820263,100,127.408938
122.010456,100,127.426036
122.022969,100,127.443783
121.992292,100,127.460904
260.558371,100,127.479794
123.152778,100,127.498634
122.009428,100,127.515361
260.551373,100,127.531796
260.503129,100,127.549203
122.039653,100,127.963927
260.538181,100,127.981228
161.799147,100,127.999322
122.028775,100,128.016821
123.452716,100,128.033337
260.544628,100,128.052438
260.545863,100,128.069308
260.548537,100,128.085931
122.028817,100,128.102766
161.808837,100,128.119625
123.618966,100,128.135983
161.815002,100,128.15296
260.553132,100,128.170608
123.84447,100,128.187295
260.543648,100,128.204085
161.808746,100,128.22399
161.819434,100,128.242285
122.005411,100,128.260122
123.747,100,128.277746
260.55357,100,128.295024
161.808939,100,128.717739
123.578323,100,128.73481
123.565286,100,128.751487
260.55338,100,128.768622
260.557687,100,128.785372
161.81794,100,128.80483
260.54802,100,128.821378
260.548471,100,128.837872
161.804562,100,128.855162
122.024155,100,128.872515
123.410199,100,128.889467
260.540249,100,128.906128
260.555469,100,128.923543
123.325985,100,128.940104
260.549938,100,128.958214
161.818286,100,128.97784
260.55831,100,128.994727
122.013349,100,129.011684
123.719984,100,129.029746
122.010081,100,129.046677
260.552904,100,129.064421
260.556979,100,129.490503
121.913696,100,129.507648
161.790792,100,129.524502
123.326944,100,129.542777
123.337719,100,129.562485
122.027808,100,129.579416
161.786121,100,129.596185
161.815172,100,129.613783
161.818362,100,129.631082
260.555027,100,129.647805
123.184736,100,129.664364
123.516368,100,129.681665
123.530036,100,129.698908
260.547866,100,129.716781
260.546176,100,129.738326
260.547116,100,129.754783
123.663771,100,129.771362
122.014253,100,129.789047
260.559291,100,129.806195
123.716737,100,129.823117
122.018017,100,130.230647
161.818587,100,130.247424
123.36986,100,130.264019
161.813881,100,130.280778
260.539641,100,130.300687
123.388565,100,130.318109
122.019837,100,130.335024
121.94785,100,130.351967
161.808477,100,130.368926
161.798978,100,130.386041
260.541358,100,130.40453
121.97526,100,130.421418
121.986539,100,130.438852
260.554546,100,130.455875
123.529689,100,130.474815
260.557409,100,130.491351
260.545804,100,130.507937
260.537825,100,130.524285
121.933924,100,130.541103
123.510764,100,130.557685
161.815357,100,130.574338
121.965054,100,130.983309
260.539161,100,130.999945
161.814907,100,131.016608
123.633378,100,131.035569
122.015786,100,131.053352
122.035412,100,131.071044
123.351024,100,131.087611
260.551703,100,131.104323
123.556185,100,131.121101
122.017356,100,131.137965
260.54244,100,131.154527
161.81726,100,131.171922
121.985216,100,131.18888
161.816609,100,131.208838
123.803857,100,131.225991
161.801323,100,131.243198
260.550731,100,131.260694
123.559267,100,131.277288
161.814924,100,131.294478
123.596181,100,131.311404
260.529989,100,131.723377
161.807358,100,131.740922
123.555864,100,131.758904
121.997188,100,131.779208
122.012037,100,131.796644
122.031601,100,131.814096
123.631501,100,131.831296
123.741173,100,131.849003
260.557848,100,131.866226
122.01482,100,131.883871
122.014659,100,131.900709
121.976881,100,131.917651
161.820273,100,131.934312
123.423767,100,131.953199
161.816552,100,131.969869
161.818003,100,131.986539
260.544571,100,132.00311
260.554448,100,132.020156
260.537825,100,132.037082
161.817754,100,132.054319
122.004682,100,132.072105
122.024265,100,132.480393
122.01586,100,132.497744
260.546222,100,132.516825
260.549746,100,132.534598
121.987225,100,132.551739
122.012659,100,132.568827
122.035749,100,132.585773
123.658043,100,132.602328
121.994429,100,132.62007
260.560265,100,132.637013
161.81219,100,132.654676
260.558072,100,132.672577
260.537825,100,132.691909
260.559117,100,132.708626
123.550422,100,132.725165
121.975421,100,132.742828
123.671988,100,132.75993
122.022505,100,132.777208
260.556474,100,132.794333
121.987811,100,132.811569
260.559753,100,133.219566
123.629296,100,133.236052
121.964989,100,133.255729
260.560123,100,133.272172
260.557094,100,133.288724
123.509933,100,133.306206
161.81745,100,133.32339
161.807966,100,133.340146
123.761911,100,133.356693
123.580629,100,133.373164
123.771592,100,133.390035
260.55982,100,133.406619
161.818596,100,133.42556
122.004196,100,133.443116
123.572727,100,133.460758
260.553243,100,133.477336
122.015765,100,133.494293
122.028598,100,133.511114
122.027993,100,133.529375
161.814974,100,133.546534
123.607105,100,133.563828
123.680539,100,133.97318
123.836284,100,133.992267
123.495797,100,134.008893
161.803362,100,134.026589
161.818465,100,134.044099
122.014596,100,134.061569
260.509911,100,134.078903
260.54426,100,134.096377
260.552153,100,134.113587
121.993396,100,134.13039
123.685903,100,134.147718
121.893122,100,134.168033
123.593458,100,134.184596
161.813521,100,134.201372
123.700042,100,134.218173
161.798762,100,134.235308
122.023427,100,134.252163
123.427863,100,134.268765
260.559589,100,134.285256
260.497456,100,134.302825
122.014874,100,134.709953
123.524211,100,134.728908
161.81822,100,134.74626
260.555466,100,134.764003
161.816138,100,134.781294
121.993209,100,134.79896
161.803442,100,134.816111
260.549699,100,134.83263
123.531248,100,134.849884
121.94135,100,134.867576
123.692824,100,134.884613
161.792983,100,134.903775
161.81677,100,134.920719
260.548997,100,134.937674
123.430293,100,134.954265
161.818262,100,134.971879
121.993026,100,134.989581
260.548247,100,135.006654
161.79503,100,135.024124
161.788564,100,135.042192
161.807633,100,135.059732
161.809536,100,135.471308
123.74478,100,135.489287
161.810679,100,135.507072
161.808477,100,135.523763
161.817858,100,135.541008
161.811584,100,135.558059
260.547115,100,135.575528
260.556795,100,135.592085
123.581416,100,135.609249
122.035346,100,135.626234
123.834478,100,135.645091
161.807002,100,135.661684
260.483243,100,135.679769
260.548752,100,135.697076
260.560123,100,135.713539
123.585892,100,135.732122
123.435186,100,135.748666
161.815705,100,135.765363
123.84875,100,135.783054
123.556045,100,135.800161
260.55669,100,136.2153
161.816603,100,136.232351
123.646601,100,136.249798
260.540744,100,136.267619
161.81717,100,136.285727
161.736161,100,136.303381
260.551683,100,136.320687
122.034696,100,136.337747
121.993088,100,136.356311
260.554598,100,136.37274
123.690437,100,136.392349
